"","FailureTime","classTag","Reply","Evening","weekend","graphId","httpId","youtubeId","garbage","good","bad","contentLength","policy_scores","artUrl"
"622",335,"news","0",0,1,"0","1","0","0",1,0,1409,0,"http://www.ptt.cc/bbs/Gossiping/M.1481348670.A.79F.html"
"623",335,"ask","1",0,0,"1","1","0","0",0,0,536,0,"http://www.ptt.cc/bbs/Gossiping/M.1473813570.A.1D0.html"
"624",335,"ask","1",0,1,"0","0","0","0",2,0,134,0.00602409638554217,"http://www.ptt.cc/bbs/Gossiping/M.1483230093.A.164.html"
"625",336,"news","1",1,1,"0","0","0","0",1,0,1422,0.077175697865353,"http://www.ptt.cc/bbs/Gossiping/M.1480262366.A.F54.html"
"626",337,"ask","1",0,0,"0","0","0","0",0,2,463,0.0335195530726257,"http://www.ptt.cc/bbs/Gossiping/M.1475568805.A.3ED.html"
"627",338,"ask","0",0,0,"0","0","0","0",2,0,103,0,"http://www.ptt.cc/bbs/Gossiping/M.1478719288.A.2F1.html"
"628",338,"news","0",0,0,"1","1","0","1",6,2,526,0,"http://www.ptt.cc/bbs/Gossiping/M.1473299065.A.BF2.html"
"629",338,"ask","0",1,0,"0","0","0","0",4,1,127,0,"http://www.ptt.cc/bbs/Gossiping/M.1474980266.A.53A.html"
"630",338,"ask","1",0,0,"0","0","0","0",4,0,1257,0,"http://www.ptt.cc/bbs/Gossiping/M.1478769934.A.2E8.html"
"631",339,"ask","1",1,1,"0","0","0","0",0,0,363,0,"http://www.ptt.cc/bbs/Gossiping/M.1479559103.A.F37.html"
"632",339,"ask","0",1,1,"0","0","0","0",0,7,111,0.0163934426229508,"http://www.ptt.cc/bbs/Gossiping/M.1483186763.A.1F9.html"
"633",340,"ask","0",0,0,"0","0","0","0",5,0,76,0,"http://www.ptt.cc/bbs/Gossiping/M.1479880942.A.4CC.html"
"634",340,"ask","0",0,0,"0","0","0","0",6,1,194,0,"http://www.ptt.cc/bbs/Gossiping/M.1481543663.A.26F.html"
"635",340,"ask","1",0,0,"0","0","0","0",2,1,344,0,"http://www.ptt.cc/bbs/Gossiping/M.1482978322.A.66C.html"
"636",341,"ask","1",0,0,"0","0","0","0",0,0,460,0,"http://www.ptt.cc/bbs/Gossiping/M.1483323981.A.A5E.html"
"637",341,"ask","1",0,1,"0","0","0","0",1,0,470,0.0947368421052632,"http://www.ptt.cc/bbs/Gossiping/M.1477728262.A.D11.html"
"638",341,"ask","0",0,0,"1","1","0","0",0,0,158,0,"http://www.ptt.cc/bbs/Gossiping/M.1481620942.A.46F.html"
"639",342,"ask","0",1,0,"0","0","0","0",3,0,67,0,"http://www.ptt.cc/bbs/Gossiping/M.1479218783.A.D5F.html"
"640",342,"ask","0",0,0,"1","1","0","0",3,0,170,0,"http://www.ptt.cc/bbs/Gossiping/M.1482738260.A.903.html"
"641",342,"ask","1",0,0,"0","0","0","0",1,0,59,0.0238095238095238,"http://www.ptt.cc/bbs/Gossiping/M.1476943760.A.68F.html"
"642",342,"ask","1",0,0,"0","0","0","0",0,4,265,0,"http://www.ptt.cc/bbs/Gossiping/M.1479725301.A.058.html"
"643",342,"others","1",0,0,"0","1","1","0",0,0,358,0,"http://www.ptt.cc/bbs/Gossiping/M.1478222840.A.06E.html"
"644",343,"ask","0",0,1,"0","0","0","0",8,3,64,0,"http://www.ptt.cc/bbs/Gossiping/M.1477211119.A.ED8.html"
"645",344,"ask","0",0,0,"0","0","0","0",1,1,71,0,"http://www.ptt.cc/bbs/Gossiping/M.1480531459.A.732.html"
"646",344,"ask","0",1,1,"1","1","0","1",2,1,180,0,"http://www.ptt.cc/bbs/Gossiping/M.1479128842.A.8C5.html"
"647",344,"ask","0",0,0,"0","0","0","0",0,9,96,0,"http://www.ptt.cc/bbs/Gossiping/M.1476671059.A.E05.html"
"648",345,"ask","0",0,0,"0","0","0","0",7,2,65,0.0769230769230769,"http://www.ptt.cc/bbs/Gossiping/M.1478667378.A.96A.html"
"649",345,"ask","0",0,0,"0","0","0","0",2,0,196,0,"http://www.ptt.cc/bbs/Gossiping/M.1483412538.A.491.html"
"650",345,"ask","1",1,0,"0","0","0","0",0,0,225,0,"http://www.ptt.cc/bbs/Gossiping/M.1481637078.A.A21.html"
"651",346,"news","0",0,1,"0","1","0","1",3,0,721,0.0368852459016393,"http://www.ptt.cc/bbs/Gossiping/M.1480733478.A.9A5.html"
"652",346,"ask","0",0,1,"0","0","0","0",4,1,75,0,"http://www.ptt.cc/bbs/Gossiping/M.1481395758.A.FEE.html"
"653",346,"ask","0",0,0,"0","1","0","0",5,0,304,0,"http://www.ptt.cc/bbs/Gossiping/M.1476080597.A.659.html"
"654",347,"ask","0",0,0,"0","0","0","0",0,8,274,0,"http://www.ptt.cc/bbs/Gossiping/M.1482377356.A.7EB.html"
"655",348,"ask","1",0,0,"0","0","0","0",0,0,242,0,"http://www.ptt.cc/bbs/Gossiping/M.1476158175.A.B1D.html"
"656",348,"ask","0",0,0,"0","0","0","0",0,1,69,0.0357142857142857,"http://www.ptt.cc/bbs/Gossiping/M.1478669354.A.AA9.html"
"657",348,"others","0",0,0,"1","1","0","0",10,1,158,0,"http://www.ptt.cc/bbs/Gossiping/M.1479723554.A.A1D.html"
"658",349,"ask","0",1,0,"0","0","0","0",0,4,187,0,"http://www.ptt.cc/bbs/Gossiping/M.1476806594.A.C2D.html"
"659",349,"news","0",1,1,"1","1","0","0",5,0,748,0,"http://www.ptt.cc/bbs/Gossiping/M.1476456739.A.9B1.html"
"660",350,"ask","0",1,0,"0","1","0","0",5,1,332,0,"http://www.ptt.cc/bbs/Gossiping/M.1475681115.A.AFA.html"
"661",350,"ask","1",0,0,"0","0","0","0",3,0,2142,0.00126903553299492,"http://www.ptt.cc/bbs/Gossiping/M.1476852673.A.4AA.html"
"662",350,"ask","1",0,0,"1","1","0","0",21,0,633,0,"http://www.ptt.cc/bbs/Gossiping/M.1475659453.A.3A9.html"
"663",350,"news","0",0,0,"0","1","0","1",7,2,717,0.00687285223367698,"http://www.ptt.cc/bbs/Gossiping/M.1481848215.A.11D.html"
"664",350,"ask","1",1,0,"0","0","0","0",6,0,820,0.00735294117647059,"http://www.ptt.cc/bbs/Gossiping/M.1483020613.A.B19.html"
"665",351,"ask","1",0,0,"0","0","0","0",1,0,606,0,"http://www.ptt.cc/bbs/Gossiping/M.1474278072.A.F8C.html"
"666",352,"ask","0",1,1,"0","0","0","0",4,0,76,0.0075187969924812,"http://www.ptt.cc/bbs/Gossiping/M.1480696450.A.45E.html"
"667",352,"ask","0",1,1,"0","0","0","0",3,0,216,0,"http://www.ptt.cc/bbs/Gossiping/M.1483714631.A.AE6.html"
"668",353,"ask","1",0,0,"0","0","0","0",9,0,148,0.0740740740740741,"http://www.ptt.cc/bbs/Gossiping/M.1473936910.A.FD6.html"
"669",353,"ask","1",1,1,"0","0","0","0",0,2,33,0,"http://www.ptt.cc/bbs/Gossiping/M.1477928230.A.20E.html"
"670",353,"ask","0",0,0,"1","1","0","0",1,0,289,0,"http://www.ptt.cc/bbs/Gossiping/M.1474363090.A.67E.html"
"671",353,"ask","0",0,0,"0","0","0","0",8,2,59,0,"http://www.ptt.cc/bbs/Gossiping/M.1474888630.A.2A2.html"
"672",353,"ask","0",0,1,"0","0","0","0",2,4,326,0,"http://www.ptt.cc/bbs/Gossiping/M.1482516913.A.FDC.html"
"673",354,"ask","1",0,0,"0","0","0","0",2,0,113,0.0377358490566038,"http://www.ptt.cc/bbs/Gossiping/M.1477977850.A.706.html"
"674",354,"news","0",0,0,"0","1","0","0",5,0,503,0.0176991150442478,"http://www.ptt.cc/bbs/Gossiping/M.1475729770.A.0D3.html"
"675",355,"news","1",1,1,"0","1","0","0",2,0,719,0.00840336134453781,"http://www.ptt.cc/bbs/Gossiping/M.1473688329.A.C3D.html"
"676",356,"news","1",0,1,"0","0","0","0",5,1,203,0,"http://www.ptt.cc/bbs/Gossiping/M.1477222627.A.F2A.html"
"677",356,"ask","0",0,0,"1","1","0","0",2,2,283,0,"http://www.ptt.cc/bbs/Gossiping/M.1474277287.A.DEC.html"
"678",357,"ask","0",1,1,"0","0","0","0",2,2,87,0,"http://www.ptt.cc/bbs/Gossiping/M.1475416445.A.063.html"
"679",357,"ask","0",1,1,"0","0","0","0",6,1,140,0,"http://www.ptt.cc/bbs/Gossiping/M.1479732905.A.B10.html"
"680",358,"news","0",1,1,"0","1","0","0",9,1,916,0,"http://www.ptt.cc/bbs/Gossiping/M.1482075126.A.B05.html"
"681",358,"ask","1",0,0,"0","0","0","0",5,0,86,0,"http://www.ptt.cc/bbs/Gossiping/M.1481705644.A.90F.html"
"682",360,"ask","0",1,1,"0","0","0","0",3,2,224,0.0263157894736842,"http://www.ptt.cc/bbs/Gossiping/M.1478973362.A.093.html"
"683",360,"news","0",0,0,"0","1","0","0",4,0,941,0.0657596371882086,"http://www.ptt.cc/bbs/Gossiping/M.1478168523.A.D65.html"
"684",361,"news","0",0,0,"0","1","0","0",4,0,1041,0.00594059405940594,"http://www.ptt.cc/bbs/Gossiping/M.1483509602.A.B91.html"
"685",362,"news","0",1,0,"0","1","0","0",5,0,1501,0.017825311942959,"http://www.ptt.cc/bbs/Gossiping/M.1482936064.A.6C5.html"
"686",362,"ask","0",1,0,"0","0","0","0",3,1,111,0,"http://www.ptt.cc/bbs/Gossiping/M.1482941222.A.948.html"
"687",362,"ask","0",0,1,"0","0","0","0",8,0,114,0,"http://www.ptt.cc/bbs/Gossiping/M.1479621180.A.95D.html"
"688",363,"ask","1",1,0,"1","1","0","0",3,1,295,0,"http://www.ptt.cc/bbs/Gossiping/M.1476193621.A.64B.html"
"689",363,"ask","0",0,0,"0","0","0","0",2,4,74,0,"http://www.ptt.cc/bbs/Gossiping/M.1475691599.A.D1E.html"
"690",363,"ask","0",0,0,"0","0","0","0",5,0,56,0.0857142857142857,"http://www.ptt.cc/bbs/Gossiping/M.1478670360.A.352.html"
"691",363,"ask","0",0,0,"0","0","0","0",2,0,103,0.0158730158730159,"http://www.ptt.cc/bbs/Gossiping/M.1482308999.A.110.html"
"692",364,"ask","0",0,0,"0","0","0","0",4,0,65,0.00452488687782805,"http://www.ptt.cc/bbs/Gossiping/M.1481070598.A.BE4.html"
"693",364,"ask","0",0,0,"0","0","0","0",3,2,62,0.00434782608695652,"http://www.ptt.cc/bbs/Gossiping/M.1480058878.A.BBE.html"
"694",364,"news","1",0,1,"0","0","0","0",1,1,606,0,"http://www.ptt.cc/bbs/Gossiping/M.1477203959.A.7A5.html"
"695",364,"ask","0",1,1,"0","1","0","0",7,0,1121,0,"http://www.ptt.cc/bbs/Gossiping/M.1480611369.A.263.html"
"696",365,"news","0",0,0,"0","1","0","0",3,1,627,0.0029940119760479,"http://www.ptt.cc/bbs/Gossiping/M.1480909858.A.2F7.html"
"697",365,"ask","1",1,1,"0","0","0","0",4,1,524,0.0148514851485149,"http://www.ptt.cc/bbs/Gossiping/M.1481997178.A.7EE.html"
"698",366,"news","0",1,1,"0","1","0","0",1,0,789,0.0305084745762712,"http://www.ptt.cc/bbs/Gossiping/M.1481301000.A.060.html"
"699",366,"ask","0",0,0,"1","1","0","0",0,3,213,0.0227272727272727,"http://www.ptt.cc/bbs/Gossiping/M.1477020236.A.035.html"
"700",367,"ask","0",0,1,"0","0","0","0",4,1,84,0,"http://www.ptt.cc/bbs/Gossiping/M.1479542336.A.619.html"
"701",367,"news","0",1,1,"1","1","0","0",3,0,779,0.0156739811912226,"http://www.ptt.cc/bbs/Gossiping/M.1481212856.A.5FF.html"
"702",371,"ask","0",1,0,"1","1","0","0",2,4,236,0,"http://www.ptt.cc/bbs/Gossiping/M.1481731911.A.238.html"
"703",371,"ask","0",0,0,"0","0","0","0",4,0,159,0,"http://www.ptt.cc/bbs/Gossiping/M.1482312234.A.14D.html"
"704",372,"ask","0",1,0,"0","0","0","0",1,4,138,0,"http://www.ptt.cc/bbs/Gossiping/M.1474386290.A.E74.html"
"705",372,"ask","1",0,0,"0","0","0","0",2,0,891,0,"http://www.ptt.cc/bbs/Gossiping/M.1475725612.A.B87.html"
"706",372,"ask","0",1,0,"0","0","0","0",1,2,79,0,"http://www.ptt.cc/bbs/Gossiping/M.1482850251.A.DEE.html"
"707",374,"ask","0",0,0,"0","0","0","0",4,1,185,0.079646017699115,"http://www.ptt.cc/bbs/Gossiping/M.1482126829.A.FAF.html"
"708",374,"news","1",1,0,"0","1","0","0",5,0,852,0.0102040816326531,"http://www.ptt.cc/bbs/Gossiping/M.1476202909.A.833.html"
"709",374,"ask","0",0,0,"1","1","0","0",7,2,170,0,"http://www.ptt.cc/bbs/Gossiping/M.1483327548.A.CB7.html"
"710",375,"news","0",0,0,"0","1","0","0",8,0,772,0.021680216802168,"http://www.ptt.cc/bbs/Gossiping/M.1482118427.A.4D9.html"
"711",376,"news","0",0,0,"0","1","0","0",8,1,893,0.0294784580498866,"http://www.ptt.cc/bbs/Gossiping/M.1477914647.A.684.html"
"712",377,"ask","1",0,0,"0","0","0","0",2,2,48,0,"http://www.ptt.cc/bbs/Gossiping/M.1476344145.A.A88.html"
"713",377,"others","1",0,0,"0","0","0","0",5,3,528,0,"http://www.ptt.cc/bbs/Gossiping/M.1479984045.A.4A1.html"
"714",378,"ask","0",1,1,"0","0","0","0",3,0,259,0.00445103857566766,"http://www.ptt.cc/bbs/Gossiping/M.1474732366.A.6BF.html"
"715",378,"news","1",0,0,"0","1","0","0",1,3,1956,0,"http://www.ptt.cc/bbs/Gossiping/M.1474610685.A.330.html"
"716",379,"ask","0",0,0,"0","0","0","0",9,0,148,0.0588235294117647,"http://www.ptt.cc/bbs/Gossiping/M.1474426004.A.5F1.html"
"717",379,"ask","0",1,1,"0","0","0","0",4,0,75,0.0923076923076923,"http://www.ptt.cc/bbs/Gossiping/M.1479742004.A.5B7.html"
"718",379,"ask","0",1,0,"0","0","0","0",5,0,30,0.0138568129330254,"http://www.ptt.cc/bbs/Gossiping/M.1478010583.A.945.html"
"719",379,"ask","0",1,0,"0","0","0","0",1,0,114,0,"http://www.ptt.cc/bbs/Gossiping/M.1478695124.A.793.html"
"720",379,"news","0",0,1,"0","1","0","0",3,0,858,0,"http://www.ptt.cc/bbs/Gossiping/M.1478913584.A.51C.html"
"721",380,"ask","0",0,0,"1","1","0","0",1,1,207,0.0285714285714286,"http://www.ptt.cc/bbs/Gossiping/M.1480361624.A.4CB.html"
"722",380,"ask","1",1,1,"0","0","0","0",2,1,565,0,"http://www.ptt.cc/bbs/Gossiping/M.1479559602.A.878.html"
"723",382,"ask","1",0,0,"0","0","0","0",0,1,304,0.00862068965517241,"http://www.ptt.cc/bbs/Gossiping/M.1475148282.A.ECB.html"
"724",382,"ask","0",0,0,"0","0","0","0",6,0,73,0,"http://www.ptt.cc/bbs/Gossiping/M.1483339481.A.CBC.html"
"725",383,"ask","0",0,0,"0","0","0","0",5,3,51,0,"http://www.ptt.cc/bbs/Gossiping/M.1481003801.A.25E.html"
"726",383,"news","1",0,0,"0","1","0","0",2,0,1400,0.0223880597014925,"http://www.ptt.cc/bbs/Gossiping/M.1478631220.A.C1A.html"
"727",384,"ask","1",0,0,"0","0","0","0",2,0,625,0,"http://www.ptt.cc/bbs/Gossiping/M.1474222720.A.F88.html"
"728",384,"ask","0",0,1,"0","0","0","0",4,1,83,0.00677966101694915,"http://www.ptt.cc/bbs/Gossiping/M.1475316878.A.68B.html"
"729",384,"ask","0",0,1,"0","0","0","0",3,2,82,0.0714285714285714,"http://www.ptt.cc/bbs/Gossiping/M.1473551380.A.4B8.html"
"730",386,"ask","0",1,1,"0","0","0","0",4,2,139,0,"http://www.ptt.cc/bbs/Gossiping/M.1481371296.A.34B.html"
"731",387,"ask","0",0,0,"0","0","0","0",2,0,148,0,"http://www.ptt.cc/bbs/Gossiping/M.1481005835.A.07E.html"
"732",388,"news","1",0,0,"0","0","0","0",3,1,90,0.0889570552147239,"http://www.ptt.cc/bbs/Gossiping/M.1479085895.A.940.html"
"733",388,"ask","0",1,0,"1","1","0","0",0,1,176,0,"http://www.ptt.cc/bbs/Gossiping/M.1479227016.A.989.html"
"734",388,"news","0",0,0,"0","1","0","0",3,0,795,0.00404858299595142,"http://www.ptt.cc/bbs/Gossiping/M.1476942757.A.240.html"
"735",388,"ask","0",1,1,"0","0","0","0",8,2,99,0,"http://www.ptt.cc/bbs/Gossiping/M.1478876374.A.95F.html"
"736",388,"news","1",0,0,"0","1","0","0",2,1,901,0.0634920634920635,"http://www.ptt.cc/bbs/Gossiping/M.1474524995.A.147.html"
"737",389,"news","0",0,0,"0","1","0","0",9,1,897,0.0101419878296146,"http://www.ptt.cc/bbs/Gossiping/M.1483518574.A.789.html"
"738",389,"news","1",0,0,"0","0","0","0",2,0,143,0,"http://www.ptt.cc/bbs/Gossiping/M.1475625274.A.CE0.html"
"739",389,"ask","1",0,0,"0","0","0","0",3,0,491,0.0842105263157895,"http://www.ptt.cc/bbs/Gossiping/M.1481761654.A.A99.html"
"740",390,"ask","0",0,0,"0","0","0","0",5,0,70,0,"http://www.ptt.cc/bbs/Gossiping/M.1474370912.A.46C.html"
"741",390,"ask","0",1,1,"0","0","0","1",4,0,75,0,"http://www.ptt.cc/bbs/Gossiping/M.1479647313.A.DBD.html"
"742",390,"ask","1",1,0,"0","0","0","0",6,0,448,0,"http://www.ptt.cc/bbs/Gossiping/M.1475687853.A.0C8.html"
"743",391,"ask","0",0,0,"0","0","0","0",4,1,84,0,"http://www.ptt.cc/bbs/Gossiping/M.1481516911.A.307.html"
"744",392,"ask","0",1,0,"0","0","0","0",5,2,90,0.00537634408602151,"http://www.ptt.cc/bbs/Gossiping/M.1476195750.A.0B8.html"
"745",392,"ask","1",1,1,"0","0","0","0",1,2,553,0.00247524752475248,"http://www.ptt.cc/bbs/Gossiping/M.1480871851.A.DFA.html"
"746",392,"news","0",0,0,"0","1","0","0",2,2,705,0,"http://www.ptt.cc/bbs/Gossiping/M.1482441158.A.EA7.html"
"747",392,"news","0",0,1,"0","1","0","0",0,1,844,0.0103448275862069,"http://www.ptt.cc/bbs/Gossiping/M.1482551731.A.C12.html"
"748",393,"ask","0",1,0,"1","1","0","0",3,2,567,0,"http://www.ptt.cc/bbs/Gossiping/M.1475073931.A.E02.html"
"749",393,"news","0",1,0,"0","1","0","0",0,4,667,0.0854430379746835,"http://www.ptt.cc/bbs/Gossiping/M.1477493731.A.D95.html"
"750",393,"ask","0",0,0,"1","1","0","0",4,0,170,0,"http://www.ptt.cc/bbs/Gossiping/M.1473914855.A.4C7.html"
"751",394,"ask","1",1,0,"0","0","0","0",0,0,313,0,"http://www.ptt.cc/bbs/Gossiping/M.1476895048.A.0DD.html"
"752",394,"ask","1",0,0,"0","0","0","0",6,0,701,0,"http://www.ptt.cc/bbs/Gossiping/M.1480332629.A.7AC.html"
"753",394,"ask","0",1,1,"0","0","0","0",3,0,79,0,"http://www.ptt.cc/bbs/Gossiping/M.1482598408.A.9E3.html"
"754",395,"news","0",0,0,"0","1","0","0",7,1,847,0.00842105263157895,"http://www.ptt.cc/bbs/Gossiping/M.1479112108.A.3FC.html"
"755",397,"ask","0",0,1,"0","0","0","0",8,0,90,0,"http://www.ptt.cc/bbs/Gossiping/M.1474700247.A.8A5.html"
"756",397,"ask","1",0,0,"1","1","0","0",0,0,226,0.05,"http://www.ptt.cc/bbs/Gossiping/M.1476433466.A.908.html"
"757",397,"news","1",1,1,"0","0","0","0",1,1,581,0,"http://www.ptt.cc/bbs/Gossiping/M.1473440792.A.636.html"
"758",398,"ask","0",1,1,"0","0","0","0",2,3,431,0,"http://www.ptt.cc/bbs/Gossiping/M.1474129224.A.E4F.html"
"759",399,"ask","1",0,0,"0","0","0","0",1,4,530,0.0404040404040404,"http://www.ptt.cc/bbs/Gossiping/M.1482814827.A.AE2.html"
"760",399,"ask","1",1,1,"0","0","0","0",1,0,851,0.00460829493087558,"http://www.ptt.cc/bbs/Gossiping/M.1478449223.A.9C8.html"
"761",400,"ask","0",1,1,"0","0","0","0",5,0,572,0,"http://www.ptt.cc/bbs/Gossiping/M.1474633226.A.6BA.html"
"762",401,"news","1",0,0,"0","0","0","0",1,1,142,0,"http://www.ptt.cc/bbs/Gossiping/M.1483609402.A.DBE.html"
"763",401,"ask","0",1,1,"0","0","0","0",3,0,134,0,"http://www.ptt.cc/bbs/Gossiping/M.1477926502.A.E8D.html"
"764",401,"ask","0",0,1,"0","0","0","0",6,4,63,0,"http://www.ptt.cc/bbs/Gossiping/M.1481439802.A.3D9.html"
"765",401,"ask","1",1,1,"0","0","0","0",7,3,1215,0.0078740157480315,"http://www.ptt.cc/bbs/Gossiping/M.1473354803.A.FB8.html"
"766",401,"ask","1",0,1,"0","0","0","0",2,2,169,0,"http://www.ptt.cc/bbs/Gossiping/M.1478402483.A.F7B.html"
"767",401,"news","0",0,1,"0","1","0","0",6,0,2293,0.0398912058023572,"http://www.ptt.cc/bbs/Gossiping/M.1476002962.A.21B.html"
"768",402,"ask","0",0,1,"0","0","0","0",10,2,54,0,"http://www.ptt.cc/bbs/Gossiping/M.1475923820.A.3AC.html"
"769",402,"ask","0",1,1,"0","0","0","0",2,2,123,0,"http://www.ptt.cc/bbs/Gossiping/M.1474642460.A.0B9.html"
"770",402,"ask","0",1,1,"0","0","0","1",0,2,72,0,"http://www.ptt.cc/bbs/Gossiping/M.1481299462.A.95E.html"
"771",402,"ask","0",1,1,"0","0","0","0",5,0,111,0,"http://www.ptt.cc/bbs/Gossiping/M.1479038541.A.817.html"
"772",402,"ask","0",0,0,"1","1","0","0",4,0,320,0,"http://www.ptt.cc/bbs/Gossiping/M.1473924261.A.211.html"
"773",402,"ask","0",1,1,"0","0","0","0",8,3,127,0,"http://www.ptt.cc/bbs/Gossiping/M.1474201520.A.205.html"
"774",402,"ask","0",0,0,"1","1","0","0",3,6,226,0,"http://www.ptt.cc/bbs/Gossiping/M.1481658981.A.DC7.html"
"775",404,"others","0",1,0,"1","1","0","0",2,0,194,0,"http://www.ptt.cc/bbs/Gossiping/M.1481644879.A.17D.html"
"776",404,"ask","0",1,0,"0","0","0","0",2,1,45,0,"http://www.ptt.cc/bbs/Gossiping/M.1483462820.A.48C.html"
"777",404,"ask","0",1,0,"0","0","0","0",6,3,55,0.05,"http://www.ptt.cc/bbs/Gossiping/M.1479390199.A.8A4.html"
"778",404,"ask","0",1,1,"0","0","0","0",4,1,73,0,"http://www.ptt.cc/bbs/Gossiping/M.1480252578.A.062.html"
"779",404,"news","0",0,0,"1","1","0","0",1,0,939,0.00533333333333333,"http://www.ptt.cc/bbs/Gossiping/M.1474856059.A.1F1.html"
"780",404,"ask","0",0,1,"0","0","0","0",11,1,51,0,"http://www.ptt.cc/bbs/Gossiping/M.1482055219.A.23B.html"
"781",405,"ask","0",0,0,"0","0","0","0",7,0,63,0.0029585798816568,"http://www.ptt.cc/bbs/Gossiping/M.1475221877.A.E71.html"
"782",405,"ask","1",0,0,"0","0","0","0",1,0,530,0.0122324159021407,"http://www.ptt.cc/bbs/Gossiping/M.1477981217.A.B5F.html"
"783",405,"ask","1",0,0,"0","0","0","0",7,0,357,0,"http://www.ptt.cc/bbs/Gossiping/M.1481599278.A.729.html"
"784",405,"ask","0",0,1,"0","0","0","0",7,0,100,0,"http://www.ptt.cc/bbs/Gossiping/M.1483182257.A.B63.html"
"785",405,"news","0",0,1,"0","1","0","0",2,8,749,0.0325581395348837,"http://www.ptt.cc/bbs/Gossiping/M.1481951478.A.231.html"
"786",405,"ask","0",0,0,"0","0","0","0",7,0,63,0,"http://www.ptt.cc/bbs/Gossiping/M.1475221877.A.E71.html"
"787",405,"news","1",0,0,"0","1","0","0",4,0,860,0.00574712643678161,"http://www.ptt.cc/bbs/Gossiping/M.1474955238.A.1A5.html"
"788",406,"others","1",1,0,"0","0","0","0",3,0,965,0,"http://www.ptt.cc/bbs/Gossiping/M.1474910177.A.056.html"
"789",406,"ask","0",0,0,"0","0","0","0",3,0,225,0.00862068965517241,"http://www.ptt.cc/bbs/Gossiping/M.1475173399.A.D15.html"
"790",406,"news","0",0,0,"0","1","0","0",15,10,252,0,"http://www.ptt.cc/bbs/Gossiping/M.1476850878.A.072.html"
"791",406,"ask","1",0,1,"0","0","0","0",2,0,764,0,"http://www.ptt.cc/bbs/Gossiping/M.1475908396.A.81C.html"
"792",408,"ask","0",1,0,"0","1","0","0",3,0,422,0,"http://www.ptt.cc/bbs/Gossiping/M.1478619435.A.07D.html"
"793",408,"ask","0",0,1,"0","0","0","0",1,0,148,0.0102739726027397,"http://www.ptt.cc/bbs/Gossiping/M.1483758375.A.D45.html"
"794",408,"ask","0",1,0,"0","0","0","0",9,1,67,0,"http://www.ptt.cc/bbs/Gossiping/M.1475682797.A.DB0.html"
"795",408,"ask","0",1,0,"0","0","0","0",1,1,91,0,"http://www.ptt.cc/bbs/Gossiping/M.1481040435.A.F4A.html"
"796",408,"ask","1",0,0,"1","1","0","0",3,1,1067,0.0158730158730159,"http://www.ptt.cc/bbs/Gossiping/M.1481712856.A.361.html"
"797",409,"news","1",1,1,"0","1","0","0",0,3,1296,0.0333333333333333,"http://www.ptt.cc/bbs/Gossiping/M.1483885994.A.7EB.html"
"798",409,"ask","0",1,1,"0","0","0","0",10,4,52,0,"http://www.ptt.cc/bbs/Gossiping/M.1477312033.A.485.html"
"799",410,"ask","0",1,0,"0","0","0","0",4,4,66,0,"http://www.ptt.cc/bbs/Gossiping/M.1480000993.A.AED.html"
"800",410,"ask","0",0,1,"1","1","0","0",10,1,219,0,"http://www.ptt.cc/bbs/Gossiping/M.1475889432.A.0F1.html"
"801",410,"ask","0",1,1,"0","0","0","0",0,2,81,0.0403022670025189,"http://www.ptt.cc/bbs/Gossiping/M.1482598333.A.6B5.html"
"802",410,"news","1",0,0,"0","0","0","0",0,0,919,0.0117647058823529,"http://www.ptt.cc/bbs/Gossiping/M.1481680753.A.164.html"
"803",410,"news","1",0,0,"0","1","0","0",5,1,786,0,"http://www.ptt.cc/bbs/Gossiping/M.1480038674.A.D77.html"
"804",410,"news","0",0,1,"0","0","0","0",5,4,430,0.0178571428571429,"http://www.ptt.cc/bbs/Gossiping/M.1475290571.A.B95.html"
"805",410,"ask","0",0,0,"0","0","0","0",4,0,188,0,"http://www.ptt.cc/bbs/Gossiping/M.1473058935.A.C0F.html"
"806",411,"ask","0",0,1,"0","0","0","0",9,0,244,0,"http://www.ptt.cc/bbs/Gossiping/M.1481355132.A.48A.html"
"807",411,"news","1",0,0,"0","1","0","0",1,2,598,0,"http://www.ptt.cc/bbs/Gossiping/M.1483047372.A.CC5.html"
"808",411,"ask","0",0,0,"0","0","0","0",3,0,99,0.00574712643678161,"http://www.ptt.cc/bbs/Gossiping/M.1483328112.A.1A5.html"
"809",411,"news","0",1,1,"0","1","0","0",16,0,656,0,"http://www.ptt.cc/bbs/Gossiping/M.1477927635.A.5EF.html"
"810",412,"ask","0",0,0,"0","0","0","0",0,7,84,0,"http://www.ptt.cc/bbs/Gossiping/M.1478218930.A.5C7.html"
"811",412,"ask","0",1,1,"0","0","0","0",6,3,23,0.0625,"http://www.ptt.cc/bbs/Gossiping/M.1483198570.A.20F.html"
"812",412,"ask","1",0,0,"0","0","0","0",1,0,357,0.015,"http://www.ptt.cc/bbs/Gossiping/M.1479930791.A.4AC.html"
"813",412,"ask","0",0,0,"0","0","0","0",13,3,73,0,"http://www.ptt.cc/bbs/Gossiping/M.1474453572.A.8A9.html"
"814",413,"ask","1",0,0,"0","1","0","0",3,0,2290,0.00167224080267559,"http://www.ptt.cc/bbs/Gossiping/M.1483498388.A.1EC.html"
"815",414,"ask","1",0,1,"0","0","0","0",1,0,173,0.0462962962962963,"http://www.ptt.cc/bbs/Gossiping/M.1478316729.A.72B.html"
